time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1709480126000290800,251.21429077148437,195.51779971364886,2.72746028087456,11.081470947567166,46.860520609897115,150.92779956106097,294.918597529993,4.909040070290263,3.118631530186502,16.851212148830374,8.305767953844725
1709480127000292400,252.21429223632813,195.72934315353632,2.8236629172881766,15.320199784244888,46.86054930248142,151.13934300094843,293.9074333453659,4.920701133628629,3.100199572010609,16.8511272308015,7.000869227715997
1709480128000292000,253.2142919921875,195.7695576325059,2.966118613082605,17.417102322412145,46.8605584673946,151.179557479918,281.51836131624583,4.928093401520683,3.0884352767505328,16.85104919802773,6.1168577650743226
1709480129000288500,254.21428857421876,195.96674959734082,2.944730696965117,19.780298703208068,46.86054462352359,151.37674944475293,261.0321196410614,4.928212423764524,3.0882453495539863,16.850979438318895,5.63804474258067
1709480130000289000,255.2142890625,196.16645858436823,2.720547044041088,21.11074525664165,46.86050527559686,151.57645843178034,233.62491217271085,4.93030871357206,3.0848975706924624,16.85091941987534,5.776024866479863
1709480131000290600,256.21429052734373,196.3441674951464,2.6842675184580544,21.440318834566376,46.86045506343812,151.7541673425585,208.8777839843813,4.93361599182084,3.079605539357031,16.85088831061146,5.737069817184772
1709480132000289000,257.2142890625,196.568574170582,2.6181205607568048,18.603045632032654,46.860389825625916,151.9785740179941,182.126496629056,4.9366909194423965,3.074673933717821,16.85088975189546,6.5339181086895355
1709480133000290800,258.2142907714844,196.72033025883138,2.521424814636485,14.705449316274246,46.86032180247984,152.1303301062435,162.9699286197211,4.945263389044318,3.0608670415042116,16.85092473173458,7.776133420887571
1709480134000288000,259.2142880859375,196.76323545351624,2.478802006905565,15.062687529133374,46.86025252921967,152.17323530092835,164.3390999446419,4.958206689822603,3.039855827796316,16.85095253893779,7.948351024314436
1709480135000288500,260.21428857421876,196.76690128166229,2.452573692684833,14.704092389263328,46.860176722468125,152.1769011290744,180.24159945247914,4.9796556570510955,3.004590915580332,16.850955323407383,8.034544676497084
1709480136000287700,261.2142878417969,197.12781468499452,2.4115712093740402,12.859711100732904,46.86009925491318,152.53781453240663,195.88083198347974,4.984222569801852,2.9970089101413526,16.850925228764062,8.802566859089833
1709480137000288000,262.2142880859375,197.69589047506452,2.374031987783356,10.287876192466351,46.86001259298746,153.10589032247663,201.24452071444705,4.986864895592313,2.992610156017302,16.850873150871298,10.315281970905827
1709480138000288500,263.21428857421876,198.73060496896505,2.275778764796874,9.298836357905923,46.859913857990136,154.14060481637716,195.9970738645237,4.990002796066504,2.987374956050431,16.850830621803723,11.478876147524746
1709480139000287500,264.21428759765627,199.71902225259691,2.210961911130105,8.122002892255159,46.85979746730994,155.12902210000902,187.5756940457825,4.988116467835345,2.990523555516436,16.85080961915735,12.869568757795461
1709480140000289000,265.2142890625,200.7689111661166,2.148536565225229,7.362241819623738,46.8596767366099,156.1789110135287,183.92713973323086,4.981486115308506,3.0015551162318186,16.85079489002804,14.022619407062795
